,Traffic Safety Facts 1995,Traffic Safety Facts 1995
U.S. Department of Transportation,,
National Highway Traffic,State Alcohol Estimates,
Safety Administration,,
The following data provide estimates of alcohol,Great caution should be exercised in comparing the,Great caution should be exercised in comparing the
involvement in fatal crashes for the United States,levels of alcohol involvement among states.,
"and individually for the 50 states, the District of",Differences in alcohol involvement can be due to any,Differences in alcohol involvement can be due to any
"Columbia, and Puerto Rico (not included in the",number of factors not necessarily directly related to a,number of factors not necessarily directly related to a
national totals). These estimates are based on data,state's alcohol traffic safety program. Factors,
from NHTSA's Fatal Accident Reporting System,affecting alcohol involvement in fatal crashes,
"(FARS). Unfortunately, known BAC test results are",include:,
not available for all drivers and nonoccupants, Population demographics and the economic, Population demographics and the economic
involved in fatal crashes. Missing data can result for,environment (older drivers and female drivers,environment (older drivers and female drivers
"a number of reasons, the most frequent of which is","exhibit lower levels of alcohol involvement,","exhibit lower levels of alcohol involvement,"
that persons are not always tested for alcohol.,drivers of older vehicles exhibit higher levels of,drivers of older vehicles exhibit higher levels of
,"alcohol involvement, pedestrian fatalities as a","alcohol involvement, pedestrian fatalities as a"
"To address the missing data issue, NHTSA has",group exhibit high levels of alcohol involvement);,group exhibit high levels of alcohol involvement);
developed and employs a statistical model to,,
estimate the likelihood that a fatal crash-involved, Degree of urbanization (alcohol involvement in, Degree of urbanization (alcohol involvement in
"driver or nonoccupant was sober (BAC of zero), had",single- and multi-vehicle crashes tends to be,single- and multi-vehicle crashes tends to be
"some alcohol (BAC of 0.01-0.09), or was intoxicated","greater in urban fatal crashes, while alcohol","greater in urban fatal crashes, while alcohol"
(BAC of 0.10 or greater) at the time of the crash. The,involvement in nonoccupant fatal crashes is higher,involvement in nonoccupant fatal crashes is higher
statistical model is based on important characteristics,in rural areas);,
"of the crash including accident factors (e.g., time of", Types of vehicles (motorcycle drivers exhibit high, Types of vehicles (motorcycle drivers exhibit high
"day, day of week, type of crash, location), vehicle",levels of alcohol involvement followed by drivers,levels of alcohol involvement followed by drivers
"factors (e.g., vehicle type and role in the crash), and",of light trucks/vans; drivers of medium and heavy,of light trucks/vans; drivers of medium and heavy
"person factors (e.g., age, sex, restraint use, previous",trucks exhibit the lowest levels of alcohol,
"driving violations), and whether or not the state had a",involvement).,
21-year-old minimum drinking age law.,,
,One of the major differences among states is in the,One of the major differences among states is in the
The statistical model was developed using all,degree of testing for driver and nonoccupant BACs.,degree of testing for driver and nonoccupant BACs.
"available known data in the aggregate (that is, at the",These differences in testing affect the accuracy and,These differences in testing affect the accuracy and
national level) and applied to each individual driver,"reliability of the estimates presented, and for 1995","reliability of the estimates presented, and for 1995"
and nonoccupant with an unknown BAC test result.,range from a low of just over 12 percent known,range from a low of just over 12 percent known
The estimates presented include a mix of both known,BACs to a high of just over 82 percent known BACs.,BACs to a high of just over 82 percent known BACs.
and estimated BACs.,States with higher rates of known BACs yield,
,estimates of fatal crash alcohol involvement with,estimates of fatal crash alcohol involvement with
,greater accuracy and precision.,
For more information:,,
"Information on state alcohol estimates is available from the National Center for Statistics and Analysis,","Information on state alcohol estimates is available from the National Center for Statistics and Analysis,","Information on state alcohol estimates is available from the National Center for Statistics and Analysis,"
"NRD-31, 400 Seventh Street, S.W., Washington, D.C. 20590. Telephone inquiries should be addressed to Ms.","NRD-31, 400 Seventh Street, S.W., Washington, D.C. 20590. Telephone inquiries should be addressed to Ms.","NRD-31, 400 Seventh Street, S.W., Washington, D.C. 20590. Telephone inquiries should be addressed to Ms."
Louann Hall at (202) 366-4198. FAX messages should be sent to (202) 366-7078. General information on,Louann Hall at (202) 366-4198. FAX messages should be sent to (202) 366-7078. General information on,Louann Hall at (202) 366-4198. FAX messages should be sent to (202) 366-7078. General information on
highway traffic safety can be accessed by Internet users at http://www.nhtsa.dot.gov/ people/ncsa. To report,highway traffic safety can be accessed by Internet users at http://www.nhtsa.dot.gov/ people/ncsa. To report,highway traffic safety can be accessed by Internet users at http://www.nhtsa.dot.gov/ people/ncsa. To report
"a safety-related problem or to inquire about motor vehicle safety information, contact the Auto Safety Hotline","a safety-related problem or to inquire about motor vehicle safety information, contact the Auto Safety Hotline","a safety-related problem or to inquire about motor vehicle safety information, contact the Auto Safety Hotline"
at 1-800-424-9393.,,
"National Center for Statistics & Analysis ? Research & Development ? 400 Seventh Street, S.W. ? Washington, D.C.","National Center for Statistics & Analysis ? Research & Development ? 400 Seventh Street, S.W. ? Washington, D.C.",20590
,Estimates of Alcohol-Involved Fatalities,Estimates of Alcohol-Involved Fatalities
The following tables estimate alcohol involvement for the nation and on a state-,The following tables estimate alcohol involvement for the nation and on a state-,The following tables estimate alcohol involvement for the nation and on a state-
by-state basis for 1995 and 1982 using NHTSA's discriminant function model as,by-state basis for 1995 and 1982 using NHTSA's discriminant function model as,by-state basis for 1995 and 1982 using NHTSA's discriminant function model as
applied to the FARS data.,This model estimates BACs of drivers and,This model estimates BACs of drivers and
nonoccupants when their BAC is not available.,nonoccupants when their BAC is not available.,The estimates presented
represent the combination of known and estimated BACs.,represent the combination of known and estimated BACs.,
A driver or nonoccupant involved is considered alcohol-related if he/she is,A driver or nonoccupant involved is considered alcohol-related if he/she is,A driver or nonoccupant involved is considered alcohol-related if he/she is
involved in the fatal crash and exhibits a BAC of 0.01 or greater (the last column,involved in the fatal crash and exhibits a BAC of 0.01 or greater (the last column,involved in the fatal crash and exhibits a BAC of 0.01 or greater (the last column
on the right in the tables).,A fatality is considered alcohol-related if any driver,A fatality is considered alcohol-related if any driver
or nonoccupant involved in the crash had a positive BAC.,or nonoccupant involved in the crash had a positive BAC.,Estimates are
presented for four categories:,presented for four categories:,
(1),"BAC of 0.00 (no alcohol),",
(2),"BAC of 0.01-0.09 (low alcohol),",
(3),"BAC of 0.10 or greater (high alcohol), and",
(4),"BAC of 0.01 or greater (any alcohol, the sum of (2) and (3)).","BAC of 0.01 or greater (any alcohol, the sum of (2) and (3))."
"Nationwide in 1995, alcohol was involved in 41.3 percent of the traffic fatalities","Nationwide in 1995, alcohol was involved in 41.3 percent of the traffic fatalities","Nationwide in 1995, alcohol was involved in 41.3 percent of the traffic fatalities"
"(8.9 percent low alcohol and 32.5 percent high alcohol), translating to 17,274","(8.9 percent low alcohol and 32.5 percent high alcohol), translating to 17,274","(8.9 percent low alcohol and 32.5 percent high alcohol), translating to 17,274"
alcohol-related fatalities.,,
FATALITIES BY THE HIGHEST BLOOD ALCOHOL CONCENTRATION (BAC) IN THE CRASH,FATALITIES BY THE HIGHEST BLOOD ALCOHOL CONCENTRATION (BAC) IN THE CRASH,FATALITIES BY THE HIGHEST BLOOD ALCOHOL CONCENTRATION (BAC) IN THE CRASH,FATALITIES BY THE HIGHEST BLOOD ALCOHOL CONCENTRATION (BAC) IN THE CRASH,FATALITIES BY THE HIGHEST BLOOD ALCOHOL CONCENTRATION (BAC) IN THE CRASH,FATALITIES BY THE HIGHEST BLOOD ALCOHOL CONCENTRATION (BAC) IN THE CRASH,FATALITIES BY THE HIGHEST BLOOD ALCOHOL CONCENTRATION (BAC) IN THE CRASH,FATALITIES BY THE HIGHEST BLOOD ALCOHOL CONCENTRATION (BAC) IN THE CRASH,FATALITIES BY THE HIGHEST BLOOD ALCOHOL CONCENTRATION (BAC) IN THE CRASH,FATALITIES BY THE HIGHEST BLOOD ALCOHOL CONCENTRATION (BAC) IN THE CRASH
NEW MEXICO,485,241,49.8,42,8.6,202,41.7,244,50.2
NEW YORK,"1,674","1,132",67.6,138,8.2,405,24.2,542,32.4
NORTH CAROLINA,"1,448",959,66.3,89,6.2,399,27.6,489,33.7
NORTH DAKOTA,74,31,42.1,10,14.1,32,43.9,43,57.9
OHIO,"1,366",926,67.8,95,7.0,344,25.2,440,32.2
OKLAHOMA,669,418,62.5,46,6.9,205,30.7,251,37.5
OREGON,572,335,58.6,61,10.6,176,30.7,237,41.4
PENNSYLVANIA,"1,480",870,58.8,125,8.4,485,32.7,610,41.2
RHODE ISLAND,69,40,58.4,7,10.1,22,31.5,29,41.6
SOUTH CAROLINA,881,600,68.2,51,5.8,229,26.0,281,31.8
SOUTH DAKOTA,158,87,55.0,8,5.4,63,39.7,71,45.0
TENNESSEE,"1,259",747,59.3,92,7.3,420,33.3,512,40.7
TEXAS,"3,181","1,399",44.0,375,11.8,"1,407",44.2,"1,782",56.0
UTAH,326,240,73.7,17,5.1,69,21.2,86,26.3
VERMONT,106,62,58.6,11,10.2,33,31.2,44,41.4
VIRGINIA,900,542,60.2,86,9.5,272,30.3,358,39.8
WASHINGTON,653,336,51.5,68,10.5,248,38.0,317,48.5
WEST VIRGINIA,376,216,57.3,28,7.4,132,35.2,160,42.7
WISCONSIN,745,428,57.4,54,7.3,263,35.3,317,42.6
WYOMING,170,87,51.1,20,11.8,63,37.2,83,48.9
TOTAL USA,"41,798","24,524",58.7,"3,710",8.9,"13,564",32.5,"17,274",41.3
PUERTO RICO,595,273,45.9,88,14.8,234,39.3,322,54.1
,Estimates of Alcohol-Involved Drivers,Estimates of Alcohol-Involved Drivers
The following tables estimate alcohol involvement for the nation and on a state-,The following tables estimate alcohol involvement for the nation and on a state-,The following tables estimate alcohol involvement for the nation and on a state-
by-state basis for 1995 and 1982 using NHTSA's discriminant function model as,by-state basis for 1995 and 1982 using NHTSA's discriminant function model as,by-state basis for 1995 and 1982 using NHTSA's discriminant function model as
applied to the FARS data.,This model estimates BACs of drivers and,This model estimates BACs of drivers and
nonoccupants when their BAC is not available.,nonoccupants when their BAC is not available.,The estimates presented
represent the combination of known and estimated BACs.,represent the combination of known and estimated BACs.,represent the combination of known and estimated BACs.
A driver or nonoccupant involved is considered alcohol-related if he/she is,A driver or nonoccupant involved is considered alcohol-related if he/she is,A driver or nonoccupant involved is considered alcohol-related if he/she is
involved in the fatal crash and exhibits a BAC of 0.01 or greater (the last column,involved in the fatal crash and exhibits a BAC of 0.01 or greater (the last column,involved in the fatal crash and exhibits a BAC of 0.01 or greater (the last column
on the right in the tables).,Estimates are presented for four categories:,Estimates are presented for four categories:
(1),"BAC of 0.00 (no alcohol),",
(2),"BAC of 0.01-0.09 (low alcohol),",
(3),"BAC of 0.10 or greater (high alcohol), and","BAC of 0.10 or greater (high alcohol), and"
(4),"BAC of 0.01 or greater (any alcohol, the sum of (2) and (3)).","BAC of 0.01 or greater (any alcohol, the sum of (2) and (3))."
"Nationwide in 1995, alcohol was present in 25.5 percent of the drivers involved","Nationwide in 1995, alcohol was present in 25.5 percent of the drivers involved","Nationwide in 1995, alcohol was present in 25.5 percent of the drivers involved"
in fatal crashes (6.1 percent low alcohol and 19.3 percent high alcohol).,in fatal crashes (6.1 percent low alcohol and 19.3 percent high alcohol).,in fatal crashes (6.1 percent low alcohol and 19.3 percent high alcohol).
,DRIVERS INVOLVED IN FATAL CRASHES,DRIVERS INVOLVED IN FATAL CRASHES,DRIVERS INVOLVED IN FATAL CRASHES,DRIVERS INVOLVED IN FATAL CRASHES,DRIVERS INVOLVED IN FATAL CRASHES,DRIVERS INVOLVED IN FATAL CRASHES,,,
,BY BLOOD ALCOHOL CONCENTRATION (BAC) OF DRIVER,BY BLOOD ALCOHOL CONCENTRATION (BAC) OF DRIVER,BY BLOOD ALCOHOL CONCENTRATION (BAC) OF DRIVER,BY BLOOD ALCOHOL CONCENTRATION (BAC) OF DRIVER,BY BLOOD ALCOHOL CONCENTRATION (BAC) OF DRIVER,BY BLOOD ALCOHOL CONCENTRATION (BAC) OF DRIVER,BY BLOOD ALCOHOL CONCENTRATION (BAC) OF DRIVER,,
,,,,1982,,,,,
,,No Alcohol,,Low Alcohol,,High Alcohol,,Any Alcohol,
,,BAC .00,,BAC .01-.09,,BAC .10+,,BAC .01+,
STATE,TOTAL,#,%,#,%,#,%,#,%
ALABAMA,"1,046",647,61.9,87,8.3,312,29.8,399,38.1
ALASKA,143,83,58.3,9,6.1,51,35.6,60,41.7
ARIZONA,915,597,65.2,73,8.0,245,26.8,318,34.8
ARKANSAS,682,377,55.3,77,11.3,228,33.5,305,44.7
CALIFORNIA,"5,914","3,586",60.6,499,8.4,"1,829",30.9,"2,328",39.4
COLORADO,817,450,55.1,78,9.6,288,35.3,367,44.9
CONNECTICUT,678,343,50.6,81,12.0,254,37.4,335,49.4
DELAWARE,171,93,54.3,17,10.2,61,35.6,78,45.7
DIST OF COLUMBIA,50,31,62.7,6,12.6,12,24.7,19,37.3
FLORIDA,"3,564","2,506",70.3,255,7.1,803,22.5,"1,058",29.7
GEORGIA,"1,614",985,61.0,153,9.5,476,29.5,629,39.0
HAWAII,200,115,57.4,18,9.1,67,33.5,85,42.6
IDAHO,287,188,65.7,25,8.6,74,25.8,99,34.3
ILLINOIS,"2,131","1,333",62.5,189,8.9,609,28.6,798,37.5
INDIANA,"1,269",851,67.0,90,7.1,328,25.9,418,33.0
IOWA,622,427,68.7,43,6.9,152,24.4,195,31.3
KANSAS,646,456,70.6,37,5.7,153,23.6,190,29.4
KENTUCKY,"1,015",662,65.2,80,7.9,273,26.9,353,34.8
LOUISIANA,"1,407",891,63.3,159,11.3,357,25.4,516,36.7
MAINE,208,139,66.9,13,6.0,56,27.1,69,33.1
MARYLAND,832,540,64.9,62,7.5,230,27.7,292,35.1
MASSACHUSETTS,831,482,58.0,83,9.9,267,32.1,349,42.0
MICHIGAN,"1,879","1,122",59.7,165,8.8,592,31.5,757,40.3
MINNESOTA,759,486,64.0,49,6.4,224,29.6,273,36.0
MISSISSIPPI,892,545,61.1,80,8.9,267,30.0,347,38.9
MISSOURI,"1,141",765,67.1,81,7.1,295,25.8,376,32.9
MONTANA,299,152,50.8,35,11.8,112,37.4,147,49.2
NEBRASKA,342,232,68.0,23,6.8,86,25.2,110,32.0
NEVADA,335,186,55.7,28,8.3,121,36.1,149,44.3
NEW HAMPSHIRE,223,133,59.8,19,8.6,70,31.5,90,40.2
NEW JERSEY,"1,369",875,64.0,141,10.3,352,25.7,494,36.0
NEW MEXICO,660,371,56.3,63,9.6,226,34.2,289,43.7
NEW YORK,"2,687","1,899",70.7,196,7.3,591,22.0,788,29.3
NORTH CAROLINA,"1,655","1,018",61.5,136,8.2,501,30.3,637,38.5
NORTH DAKOTA,192,100,52.3,19,10.1,72,37.6,92,47.7
OHIO,"2,045","1,238",60.5,169,8.3,637,31.2,807,39.5
OKLAHOMA,"1,402",901,64.3,115,8.2,386,27.5,501,35.7
OREGON,653,360,55.1,65,9.9,228,35.0,293,44.9
PENNSYLVANIA,"2,368","1,420",60.0,239,10.1,708,29.9,948,40.0
RHODE ISLAND,128,67,52.1,16,12.6,45,35.3,61,47.9
SOUTH CAROLINA,937,586,62.5,73,7.8,278,29.6,351,37.5
SOUTH DAKOTA,180,100,55.4,16,9.1,64,35.5,80,44.6
TENNESSEE,"1,336",734,54.9,130,9.8,472,35.3,602,45.1
TEXAS,"5,177","2,546",49.2,662,12.8,"1,969",38.0,"2,631",50.8
UTAH,371,272,73.2,23,6.3,76,20.6,99,26.8
VERMONT,121,67,55.3,17,13.9,37,30.8,54,44.7
VIRGINIA,"1,114",723,64.9,85,7.6,306,27.5,391,35.1
WASHINGTON,950,518,54.5,78,8.2,354,37.3,432,45.5
WEST VIRGINIA,547,355,64.9,29,5.4,162,29.7,192,35.1
WISCONSIN,991,549,55.4,83,8.3,359,36.3,442,44.6
WYOMING,234,144,61.7,16,7.0,73,31.3,90,38.3
TOTAL USA,"56,029","34,250",61.1,"4,987",8.9,"16,793",30.0,"21,779",38.9
PUERTO RICO,578,411,71.1,40,6.9,127,22.0,167,28.9
,DRIVERS INVOLVED IN FATAL CRASHES,DRIVERS INVOLVED IN FATAL CRASHES,DRIVERS INVOLVED IN FATAL CRASHES,DRIVERS INVOLVED IN FATAL CRASHES,DRIVERS INVOLVED IN FATAL CRASHES,DRIVERS INVOLVED IN FATAL CRASHES,,,
,BY BLOOD ALCOHOL CONCENTRATION (BAC) OF DRIVER,BY BLOOD ALCOHOL CONCENTRATION (BAC) OF DRIVER,BY BLOOD ALCOHOL CONCENTRATION (BAC) OF DRIVER,BY BLOOD ALCOHOL CONCENTRATION (BAC) OF DRIVER,BY BLOOD ALCOHOL CONCENTRATION (BAC) OF DRIVER,BY BLOOD ALCOHOL CONCENTRATION (BAC) OF DRIVER,BY BLOOD ALCOHOL CONCENTRATION (BAC) OF DRIVER,,
,,,,1995,,,,,
,,No Alcohol,,Low Alcohol,,High Alcohol,,Any Alcohol,
,,BAC .00,,BAC .01-.09,,BAC .10+,,BAC .01+,
STATE,TOTAL,#,%,#,%,#,%,#,%
ALABAMA,"1,525","1,112",72.9,82,5.4,331,21.7,413,27.1
ALASKA,107,65,60.4,11,10.2,31,29.4,42,39.6
ARIZONA,"1,373","1,024",74.6,89,6.5,260,18.9,349,25.4
ARKANSAS,799,627,78.4,55,6.8,118,14.7,172,21.6
CALIFORNIA,"5,461","4,155",76.1,355,6.5,951,17.4,"1,306",23.9
COLORADO,843,598,71.0,58,6.9,186,22.1,245,29.0
CONNECTICUT,406,269,66.3,27,6.6,110,27.0,137,33.7
DELAWARE,171,132,77.0,10,6.1,29,16.9,39,23.0
DIST OF COLUMBIA,75,46,60.9,7,9.3,22,29.8,29,39.1
FLORIDA,"3,979","3,130",78.7,208,5.2,641,16.1,849,21.3
GEORGIA,"2,095","1,672",79.8,109,5.2,314,15.0,423,20.2
HAWAII,159,106,66.7,18,11.0,35,22.3,53,33.3
IDAHO,325,245,75.4,17,5.3,63,19.3,80,24.6
ILLINOIS,"2,165","1,603",74.1,116,5.3,446,20.6,562,25.9
INDIANA,"1,375","1,088",79.1,60,4.4,227,16.5,287,20.9
IOWA,705,508,72.0,58,8.3,139,19.7,197,28.0
KANSAS,577,421,73.0,25,4.3,131,22.7,156,27.0
KENTUCKY,"1,116",880,78.8,50,4.5,186,16.7,236,21.2
LOUISIANA,"1,094",708,64.7,108,9.8,279,25.5,386,35.3
MAINE,259,210,81.1,8,3.0,41,15.9,49,18.9
MARYLAND,939,757,80.6,50,5.4,132,14.0,182,19.4
MASSACHUSETTS,605,412,68.1,60,9.9,133,22.0,193,31.9
MICHIGAN,"2,250","1,722",76.5,136,6.1,392,17.4,528,23.5
MINNESOTA,814,589,72.4,53,6.5,171,21.0,225,27.6
MISSISSIPPI,"1,155",845,73.1,53,4.6,257,22.3,310,26.9
MISSOURI,"1,424",909,63.8,134,9.4,382,26.8,515,36.2
MONTANA,253,172,67.9,12,4.8,69,27.3,81,32.1
NEBRASKA,343,262,76.4,26,7.7,54,15.9,81,23.6
NEVADA,395,266,67.4,32,8.1,97,24.5,129,32.6
NEW HAMPSHIRE,170,129,76.1,16,9.3,25,14.6,41,23.9
NEW JERSEY,"1,069",801,75.0,69,6.5,198,18.5,268,25.0
NEW MEXICO,577,401,69.5,38,6.5,138,23.9,176,30.5
NEW YORK,"2,250","1,837",81.7,119,5.3,294,13.1,413,18.3
NORTH CAROLINA,"1,976","1,614",81.7,69,3.5,292,14.8,362,18.3
NORTH DAKOTA,97,61,63.1,9,9.7,26,27.2,36,36.9
OHIO,"1,889","1,521",80.5,80,4.2,289,15.3,368,19.5
OKLAHOMA,901,681,75.6,43,4.8,177,19.6,220,24.4
OREGON,732,548,74.9,47,6.4,137,18.7,184,25.1
PENNSYLVANIA,"2,033","1,506",74.1,123,6.1,404,19.9,527,25.9
RHODE ISLAND,89,66,73.9,6,6.3,18,19.8,23,26.1
SOUTH CAROLINA,"1,171",957,81.7,42,3.6,172,14.7,214,18.3
SOUTH DAKOTA,192,132,69.0,9,4.6,51,26.4,60,31.0
TENNESSEE,"1,693","1,248",73.7,86,5.1,359,21.2,445,26.3
TEXAS,"4,234","2,670",63.1,415,9.8,"1,150",27.2,"1,564",36.9
UTAH,437,370,84.7,15,3.5,51,11.8,67,15.3
VERMONT,133,92,69.1,11,8.1,30,22.8,41,30.9
VIRGINIA,"1,199",900,75.1,71,6.0,227,19.0,299,24.9
WASHINGTON,843,584,69.3,57,6.7,203,24.0,259,30.7
WEST VIRGINIA,492,349,71.0,29,6.0,113,23.0,143,29.0
WISCONSIN,"1,017",737,72.5,54,5.3,226,22.2,280,27.5
WYOMING,174,112,64.2,15,8.4,48,27.4,62,35.8
TOTAL USA,"56,155","41,849",74.5,"3,451",6.1,"10,855",19.3,"14,306",25.5
PUERTO RICO,763,495,64.9,91,11.9,177,23.2,268,35.1
,Availability of Known BAC Test Results
The following tables present the percentage of drivers and nonoccupants involved,The following tables present the percentage of drivers and nonoccupants involved
in fatal crashes where a BAC test was given and the results were in the FARS,in fatal crashes where a BAC test was given and the results were in the FARS
file.,"Individual tables are presented for all drivers/nonoccupants, fatally injured"
drivers and surviving drivers.,
"Nationwide in 1995, a total of 16,485 fatally injured drivers had BAC test results","Nationwide in 1995, a total of 16,485 fatally injured drivers had BAC test results"
"out of a total of 24,398, or 67.6 percent.","For surviving drivers, BAC test results"
"were known on 7,692 out of 31,757 drivers, or 24.2 percent.","Overall in 1995,"
"FARS contained BAC test results on a total of 24,177 drivers out of 56,155","FARS contained BAC test results on a total of 24,177 drivers out of 56,155"
"involved in fatal crashes, or 43.1 percent.",Statistics for the base year 1982 are
also presented.,Any individual state proportion greater than the national
percentage is considered good.,The higher the proportion of drivers with known
"BAC test results, the more reliable the state estimate.",
,DRIVER FATALITIES BY STATE AND BAC LEVEL,DRIVER FATALITIES BY STATE AND BAC LEVEL,DRIVER FATALITIES BY STATE AND BAC LEVEL,DRIVER FATALITIES BY STATE AND BAC LEVEL,DRIVER FATALITIES BY STATE AND BAC LEVEL,DRIVER FATALITIES BY STATE AND BAC LEVEL,,,
,,,,1982,,,,,
,,WITH KNOWN,WITH KNOWN,WITH UNKNOWN,WITH UNKNOWN,NOT,,UNKNOWN,
,,RESULTS,,RESULTS,,TESTED,,IF TESTED,
STATE,TOTAL,#,%,#,%,#,%,#,%
ALABAMA,510,89,17.5,202,39.6,215,42.2,4,0.8
ALASKA,63,27,42.9,2,3.2,28,44.4,6,9.5
ARIZONA,353,187,53.0,49,13.9,78,22.1,39,11.0
ARKANSAS,324,37,11.4,1,0.3,228,70.4,58,17.9
CALIFORNIA,"2,604","2,279",87.5,2,0.1,321,12.3,2,0.1
COLORADO,369,314,85.1,6,1.6,49,13.3,0,0.0
CONNECTICUT,311,212,68.2,19,6.1,80,25.7,0,0.0
DELAWARE,75,69,92.0,0,0.0,6,8.0,0,0.0
DIST OF COLUMBIA,16,14,87.5,0,0.0,1,6.3,1,6.3
FLORIDA,"1,304",423,32.4,208,16.0,662,50.8,11,0.8
GEORGIA,734,467,63.6,34,4.6,233,31.7,0,0.0
HAWAII,87,79,90.8,0,0.0,8,9.2,0,0.0
IDAHO,131,29,22.1,18,13.7,68,51.9,16,12.2
ILLINOIS,901,639,70.9,66,7.3,172,19.1,24,2.7
INDIANA,599,285,47.6,102,17.0,185,30.9,27,4.5
IOWA,317,133,42.0,56,17.7,117,36.9,11,3.5
KANSAS,315,59,18.7,29,9.2,209,66.3,18,5.7
KENTUCKY,502,365,72.7,23,4.6,113,22.5,1,0.2
LOUISIANA,591,128,21.7,249,42.1,209,35.4,5,0.8
MAINE,99,50,50.5,5,5.1,43,43.4,1,1.0
MARYLAND,350,291,83.1,1,0.3,58,16.6,0,0.0
MASSACHUSETTS,370,44,11.9,239,64.6,19,5.1,68,18.4
MICHIGAN,778,472,60.7,32,4.1,270,34.7,4,0.5
MINNESOTA,319,250,78.4,11,3.4,38,11.9,20,6.3
MISSISSIPPI,437,38,8.7,12,2.7,58,13.3,329,75.3
MISSOURI,534,144,27.0,12,2.2,153,28.7,225,42.1
MONTANA,148,79,53.4,0,0.0,34,23.0,35,23.6
NEBRASKA,161,89,55.3,13,8.1,33,20.5,26,16.1
NEVADA,165,149,90.3,0,0.0,16,9.7,0,0.0
NEW HAMPSHIRE,107,51,47.7,9,8.4,47,43.9,0,0.0
NEW JERSEY,524,453,86.5,3,0.6,68,13.0,0,0.0
NEW MEXICO,305,253,83.0,21,6.9,27,8.9,4,1.3
NEW YORK,994,618,62.2,8,0.8,111,11.2,257,25.9
NORTH CAROLINA,726,327,45.0,112,15.4,284,39.1,3,0.4
NORTH DAKOTA,105,4,3.8,32,30.5,62,59.0,7,6.7
OHIO,899,390,43.4,128,14.2,277,30.8,104,11.6
OKLAHOMA,652,467,71.6,0,0.0,185,28.4,0,0.0
OREGON,293,269,91.8,2,0.7,22,7.5,0,0.0
PENNSYLVANIA,"1,061",734,69.2,80,7.5,247,23.3,0,0.0
RHODE ISLAND,53,50,94.3,0,0.0,2,3.8,1,1.9
SOUTH CAROLINA,413,205,49.6,54,13.1,151,36.6,3,0.7
SOUTH DAKOTA,85,61,71.8,0,0.0,24,28.2,0,0.0
TENNESSEE,646,466,72.1,2,0.3,177,27.4,1,0.2
TEXAS,"2,378",42,1.8,669,28.1,"1,667",70.1,0,0.0
UTAH,157,126,80.3,7,4.5,23,14.6,1,0.6
VERMONT,59,51,86.4,1,1.7,5,8.5,2,3.4
VIRGINIA,489,358,73.2,99,20.2,31,6.3,1,0.2
WASHINGTON,441,358,81.2,14,3.2,1,0.2,68,15.4
WEST VIRGINIA,260,195,75.0,6,2.3,58,22.3,1,0.4
WISCONSIN,459,390,85.0,6,1.3,58,12.6,5,1.1
WYOMING,117,87,74.4,10,8.5,20,17.1,0,0.0
TOTAL USA,"24,690","13,396",54.3,"2,654",10.7,"7,251",29.4,"1,389",5.6
PUERTO RICO,162,94,58.0,0,0.0,67,41.4,1,0.6
,DRIVER FATALITIES BY STATE AND BAC LEVEL,DRIVER FATALITIES BY STATE AND BAC LEVEL,DRIVER FATALITIES BY STATE AND BAC LEVEL,DRIVER FATALITIES BY STATE AND BAC LEVEL,DRIVER FATALITIES BY STATE AND BAC LEVEL,DRIVER FATALITIES BY STATE AND BAC LEVEL,,,
,,,,1995,,,,,
,,WITH KNOWN,WITH KNOWN,WITH UNKNOWN,WITH UNKNOWN,NOT,,UNKNOWN,
,,RESULTS,,RESULTS,,TESTED,,IF TESTED,
STATE,TOTAL,#,%,#,%,#,%,#,%
ALABAMA,747,277,37.1,181,24.2,282,37.8,7,0.9
ALASKA,50,28,56.0,0,0,8,16.0,14,28.0
ARIZONA,479,279,58.2,86,18.0,24,5.0,90,18.8
ARKANSAS,398,259,65.1,0,0,139,34.9,0,0
CALIFORNIA,"2,084","1,243",59.6,2,0.1,147,7.1,692,33.2
COLORADO,389,340,87.4,0,0,40,10.3,9,2.3
CONNECTICUT,192,174,90.6,1,0.5,14,7.3,3,1.6
DELAWARE,59,47,79.7,0,0,11,18.6,1,1.7
DIST OF COLUMBIA,35,1,2.9,8,22.9,26,74.3,0,0
FLORIDA,"1,446",918,63.5,69,4.8,450,31.1,9,0.6
GEORGIA,914,769,84.1,40,4.4,83,9.1,22,2.4
HAWAII,71,69,97.2,0,0,1,1.4,1,1.4
IDAHO,158,95,60.1,14,8.9,27,17.1,22,13.9
ILLINOIS,930,847,91.1,2,0.2,81,8.7,0,0
INDIANA,609,423,69.5,41,6.7,117,19.2,28,4.6
IOWA,349,210,60.2,0,0,138,39.5,1,0.3
KANSAS,295,171,58.0,0,0,110,37.3,14,4.7
KENTUCKY,540,330,61.1,38,7.0,160,29.6,12,2.2
LOUISIANA,503,373,74.2,53,10.5,65,12.9,12,2.4
MAINE,125,76,60.8,1,0.8,5,4.0,43,34.4
MARYLAND,384,238,62.0,2,0.5,88,22.9,56,14.6
MASSACHUSETTS,237,212,89.5,1,0.4,18,7.6,6,2.5
MICHIGAN,919,668,72.7,10,1.1,241,26.2,0,0
MINNESOTA,384,296,77.1,2,0.5,36,9.4,50,13.0
MISSISSIPPI,582,431,74.1,0,0,151,25.9,0,0
MISSOURI,699,494,70.7,6,0.9,198,28.3,1,0.1
MONTANA,126,101,80.2,1,0.8,13,10.3,11,8.7
